ID,Class,Skill,Talent Point Cost,Talent Level,Tooltip,Talent Level Necessary,Character Level Necessary
920900,Brawler,Jackhammer,1,91,EP Attack Power increases by 843,190,4
920900,Brawler,Jackhammer,1,92,EP Attack Power increases by 849,192,4
920900,Brawler,Jackhammer,1,93,EP Attack Power increases by 855,194,4
920900,Brawler,Jackhammer,1,94,EP Attack Power increases by 861,196,4
920900,Brawler,Jackhammer,1,95,EP Attack Power increases by 867,198,4
920900,Brawler,Jackhammer,1,96,EP Attack Power increases by 873,200,4
920900,Brawler,Jackhammer,1,97,EP Attack Power increases by 879,202,4
920900,Brawler,Jackhammer,1,98,EP Attack Power increases by 885,204,4
920900,Brawler,Jackhammer,1,99,EP Attack Power increases by 891,206,4
920910,Brawler,Jackhammer,1,1,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,14,4
920910,Brawler,Jackhammer,1,2,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,19,4
920910,Brawler,Jackhammer,1,3,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,24,4
920910,Brawler,Jackhammer,2,4,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,29,4
920910,Brawler,Jackhammer,2,5,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,34,4
920910,Brawler,Jackhammer,2,6,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,39,4
920910,Brawler,Jackhammer,3,7,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,44,4
920910,Brawler,Jackhammer,3,8,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,49,4
920910,Brawler,Jackhammer,3,9,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,54,4
920910,Brawler,Jackhammer,4,10,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,59,4
920910,Brawler,Jackhammer,4,11,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,64,4
920910,Brawler,Jackhammer,4,12,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,69,4
920910,Brawler,Jackhammer,5,13,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,74,4
920910,Brawler,Jackhammer,5,14,Skill Cooldown of Divine Wrath decreases by 0 seconds per critical hit,79,4
920910,Brawler,Jackhammer,5,15,Skill Cooldown of Divine Wrath decreases by 1 seconds per critical hit,84,4
921000,Brawler,Cross counter,1,1,EP Attack Power increases by 32,11,22
921000,Brawler,Cross counter,1,2,EP Attack Power increases by 62,13,22
921000,Brawler,Cross counter,1,3,EP Attack Power increases by 90,15,22
921000,Brawler,Cross counter,1,4,EP Attack Power increases by 116,17,22
921000,Brawler,Cross counter,1,5,EP Attack Power increases by 141,19,22
921000,Brawler,Cross counter,1,6,EP Attack Power increases by 164,21,22
921000,Brawler,Cross counter,1,7,EP Attack Power increases by 186,23,22
921000,Brawler,Cross counter,1,8,EP Attack Power increases by 206,25,22
921000,Brawler,Cross counter,1,9,EP Attack Power increases by 225,27,22
921000,Brawler,Cross counter,1,10,EP Attack Power increases by 243,29,22
921000,Brawler,Cross counter,1,11,EP Attack Power increases by 260,31,22
921000,Brawler,Cross counter,1,12,EP Attack Power increases by 276,33,22
921000,Brawler,Cross counter,1,13,EP Attack Power increases by 291,35,22
921000,Brawler,Cross counter,1,14,EP Attack Power increases by 306,37,22
921000,Brawler,Cross counter,1,15,EP Attack Power increases by 319,39,22
921000,Brawler,Cross counter,1,16,EP Attack Power increases by 332,41,22
921000,Brawler,Cross counter,1,17,EP Attack Power increases by 344,43,22
921000,Brawler,Cross counter,1,18,EP Attack Power increases by 356,45,22
921000,Brawler,Cross counter,1,19,EP Attack Power increases by 367,47,22
921000,Brawler,Cross counter,1,20,EP Attack Power increases by 378,49,22
921000,Brawler,Cross counter,1,21,EP Attack Power increases by 388,51,22
921000,Brawler,Cross counter,1,22,EP Attack Power increases by 398,53,22
921000,Brawler,Cross counter,1,23,EP Attack Power increases by 407,55,22
921000,Brawler,Cross counter,1,24,EP Attack Power increases by 416,57,22
921000,Brawler,Cross counter,1,25,EP Attack Power increases by 425,59,22
921000,Brawler,Cross counter,1,26,EP Attack Power increases by 434,61,22
921000,Brawler,Cross counter,1,27,EP Attack Power increases by 442,63,22
921000,Brawler,Cross counter,1,28,EP Attack Power increases by 450,65,22
921000,Brawler,Cross counter,1,29,EP Attack Power increases by 458,67,22
921000,Brawler,Cross counter,1,30,EP Attack Power increases by 465,69,22
921000,Brawler,Cross counter,1,31,EP Attack Power increases by 473,71,22
921000,Brawler,Cross counter,1,32,EP Attack Power increases by 480,73,22
921000,Brawler,Cross counter,1,33,EP Attack Power increases by 487,75,22
921000,Brawler,Cross counter,1,34,EP Attack Power increases by 494,77,22
921000,Brawler,Cross counter,1,35,EP Attack Power increases by 501,79,22
921000,Brawler,Cross counter,1,36,EP Attack Power increases by 508,81,22
921000,Brawler,Cross counter,1,37,EP Attack Power increases by 514,83,22
921000,Brawler,Cross counter,1,38,EP Attack Power increases by 521,85,22
921000,Brawler,Cross counter,1,39,EP Attack Power increases by 528,87,22
921000,Brawler,Cross counter,1,40,EP Attack Power increases by 534,89,22
921000,Brawler,Cross counter,1,41,EP Attack Power increases by 541,91,22
921000,Brawler,Cross counter,1,42,EP Attack Power increases by 547,93,22
921000,Brawler,Cross counter,1,43,EP Attack Power increases by 553,95,22
921000,Brawler,Cross counter,1,44,EP Attack Power increases by 560,97,22
921000,Brawler,Cross counter,1,45,EP Attack Power increases by 566,99,22
921000,Brawler,Cross counter,1,46,EP Attack Power increases by 572,101,22
921000,Brawler,Cross counter,1,47,EP Attack Power increases by 578,103,22
921000,Brawler,Cross counter,1,48,EP Attack Power increases by 584,105,22
921000,Brawler,Cross counter,1,49,EP Attack Power increases by 591,107,22
921000,Brawler,Cross counter,1,50,EP Attack Power increases by 597,109,22
921000,Brawler,Cross counter,1,51,EP Attack Power increases by 603,111,22
921000,Brawler,Cross counter,1,52,EP Attack Power increases by 609,113,22
921000,Brawler,Cross counter,1,53,EP Attack Power increases by 615,115,22
921000,Brawler,Cross counter,1,54,EP Attack Power increases by 621,117,22
921000,Brawler,Cross counter,1,55,EP Attack Power increases by 627,119,22
921000,Brawler,Cross counter,1,56,EP Attack Power increases by 633,121,22
921000,Brawler,Cross counter,1,57,EP Attack Power increases by 639,123,22
921000,Brawler,Cross counter,1,58,EP Attack Power increases by 645,125,22
921000,Brawler,Cross counter,1,59,EP Attack Power increases by 651,127,22
921000,Brawler,Cross counter,1,60,EP Attack Power increases by 657,129,22
921000,Brawler,Cross counter,1,61,EP Attack Power increases by 663,131,22
921000,Brawler,Cross counter,1,62,EP Attack Power increases by 669,133,22
921000,Brawler,Cross counter,1,63,EP Attack Power increases by 675,135,22
921000,Brawler,Cross counter,1,64,EP Attack Power increases by 681,137,22
921000,Brawler,Cross counter,1,65,EP Attack Power increases by 687,139,22
921000,Brawler,Cross counter,1,66,EP Attack Power increases by 693,141,22
921000,Brawler,Cross counter,1,67,EP Attack Power increases by 699,143,22
921000,Brawler,Cross counter,1,68,EP Attack Power increases by 705,145,22
921000,Brawler,Cross counter,1,69,EP Attack Power increases by 711,147,22
921000,Brawler,Cross counter,1,70,EP Attack Power increases by 717,149,22
921000,Brawler,Cross counter,1,71,EP Attack Power increases by 723,151,22
921000,Brawler,Cross counter,1,72,EP Attack Power increases by 729,153,22
921000,Brawler,Cross counter,1,73,EP Attack Power increases by 735,155,22
921000,Brawler,Cross counter,1,74,EP Attack Power increases by 741,157,22
921000,Brawler,Cross counter,1,75,EP Attack Power increases by 747,159,22
921000,Brawler,Cross counter,1,76,EP Attack Power increases by 753,161,22
921000,Brawler,Cross counter,1,77,EP Attack Power increases by 759,163,22
921000,Brawler,Cross counter,1,78,EP Attack Power increases by 765,165,22
921000,Brawler,Cross counter,1,79,EP Attack Power increases by 771,167,22
921000,Brawler,Cross counter,1,80,EP Attack Power increases by 777,169,22
921000,Brawler,Cross counter,1,81,EP Attack Power increases by 783,171,22
921000,Brawler,Cross counter,1,82,EP Attack Power increases by 789,173,22
921000,Brawler,Cross counter,1,83,EP Attack Power increases by 795,175,22
921000,Brawler,Cross counter,1,84,EP Attack Power increases by 801,177,22
921000,Brawler,Cross counter,1,85,EP Attack Power increases by 807,179,22
921000,Brawler,Cross counter,1,86,EP Attack Power increases by 813,181,22
921000,Brawler,Cross counter,1,87,EP Attack Power increases by 819,183,22
921000,Brawler,Cross counter,1,88,EP Attack Power increases by 825,185,22
921000,Brawler,Cross counter,1,89,EP Attack Power increases by 831,187,22
921000,Brawler,Cross counter,1,90,EP Attack Power increases by 837,189,22
921000,Brawler,Cross counter,1,91,EP Attack Power increases by 843,191,22
921000,Brawler,Cross counter,1,92,EP Attack Power increases by 849,193,22
921000,Brawler,Cross counter,1,93,EP Attack Power increases by 855,195,22
921000,Brawler,Cross counter,1,94,EP Attack Power increases by 861,197,22
921000,Brawler,Cross counter,1,95,EP Attack Power increases by 867,199,22
921000,Brawler,Cross counter,1,96,EP Attack Power increases by 873,201,22
921000,Brawler,Cross counter,1,97,EP Attack Power increases by 879,203,22
921000,Brawler,Cross counter,1,98,EP Attack Power increases by 885,205,22
921000,Brawler,Cross counter,1,99,EP Attack Power increases by 891,207,22
921010,Brawler,Cross counter,1,1,Guarentees Critical Hits for 5 seconds by 3% chance when defending yourself successfully,13,22
921010,Brawler,Cross counter,1,2,Guarentees Critical Hits for 5 seconds by 3% chance when defending yourself successfully,19,22
921010,Brawler,Cross counter,1,3,Guarentees Critical Hits for 5 seconds by 3% chance when defending yourself successfully,25,22
921010,Brawler,Cross counter,2,4,Guarentees Critical Hits for 5 seconds by 4% chance when defending yourself successfully,31,22
921010,Brawler,Cross counter,2,5,Guarentees Critical Hits for 5 seconds by 4% chance when defending yourself successfully,37,22
921010,Brawler,Cross counter,2,6,Guarentees Critical Hits for 5 seconds by 4% chance when defending yourself successfully,43,22
921010,Brawler,Cross counter,3,7,Guarentees Critical Hits for 5 seconds by 4% chance when defending yourself successfully,49,22
921010,Brawler,Cross counter,3,8,Guarentees Critical Hits for 5 seconds by 5% chance when defending yourself successfully,55,22
921010,Brawler,Cross counter,3,9,Guarentees Critical Hits for 5 seconds by 5% chance when defending yourself successfully,61,22
921010,Brawler,Cross counter,4,10,Guarentees Critical Hits for 5 seconds by 5% chance when defending yourself successfully,67,22
921010,Brawler,Cross counter,4,11,Guarentees Critical Hits for 5 seconds by 5% chance when defending yourself successfully,73,22
921010,Brawler,Cross counter,4,12,Guarentees Critical Hits for 5 seconds by 5% chance when defending yourself successfully,79,22
921010,Brawler,Cross counter,5,13,Guarentees Critical Hits for 5 seconds by 6% chance when defending yourself successfully,85,22
921010,Brawler,Cross counter,5,14,Guarentees Critical Hits for 5 seconds by 6% chance when defending yourself successfully,91,22
921010,Brawler,Cross counter,5,15,Guarentees Critical Hits for 5 seconds by 6% chance when defending yourself successfully,97,22
921220,Brawler,Retaliate,1,1,Resets cooldown by 5% chance when knocked-down,4,12
921220,Brawler,Retaliate,1,2,Resets cooldown by 6% chance when knocked-down,9,12
921220,Brawler,Retaliate,1,3,Resets cooldown by 7% chance when knocked-down,14,12
921220,Brawler,Retaliate,2,4,Resets cooldown by 8% chance when knocked-down,19,12
921220,Brawler,Retaliate,2,5,Resets cooldown by 9% chance when knocked-down,24,12
921220,Brawler,Retaliate,2,6,Resets cooldown by 10% chance when knocked-down,29,12
921220,Brawler,Retaliate,3,7,Resets cooldown by 11% chance when knocked-down,34,12
921220,Brawler,Retaliate,3,8,Resets cooldown by 12% chance when knocked-down,39,12
921220,Brawler,Retaliate,3,9,Resets cooldown by 13% chance when knocked-down,44,12
921220,Brawler,Retaliate,4,10,Resets cooldown by 14% chance when knocked-down,49,12
921220,Brawler,Retaliate,4,11,Resets cooldown by 15% chance when knocked-down,54,12
921220,Brawler,Retaliate,4,12,Resets cooldown by 16% chance when knocked-down,59,12
921220,Brawler,Retaliate,5,13,Resets cooldown by 17% chance when knocked-down,64,12
921220,Brawler,Retaliate,5,14,Resets cooldown by 18% chance when knocked-down,69,12
921220,Brawler,Retaliate,5,15,Resets cooldown by 19% chance when knocked-down,74,12
921310,Brawler,Provoke,1,1,Gain 5% more aggro,8,18
921310,Brawler,Provoke,1,2,Gain 6% more aggro,11,18
921310,Brawler,Provoke,1,3,Gain 7% more aggro,14,18
921310,Brawler,Provoke,2,4,Gain 8% more aggro,17,18
921310,Brawler,Provoke,2,5,Gain 9% more aggro,20,18
921310,Brawler,Provoke,2,6,Gain 10% more aggro,23,18
921310,Brawler,Provoke,3,7,Gain 11% more aggro,26,18
921310,Brawler,Provoke,3,8,Gain 12% more aggro,29,18
921310,Brawler,Provoke,3,9,Gain 13% more aggro,32,18
921310,Brawler,Provoke,4,10,Gain 14% more aggro,35,18
921310,Brawler,Provoke,4,11,Gain 15% more aggro,38,18
921310,Brawler,Provoke,4,12,Gain 16% more aggro,41,18
921310,Brawler,Provoke,5,13,Gain 17% more aggro,44,18
921310,Brawler,Provoke,5,14,Gain 18% more aggro,47,18
921310,Brawler,Provoke,5,15,Gain 19% more aggro,50,18
921510,Brawler,High kick,1,1,EP Attack Power increases by 116 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,7,16
921510,Brawler,High kick,1,2,EP Attack Power increases by 225 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,10,16
921510,Brawler,High kick,1,3,EP Attack Power increases by 306 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,13,16
921510,Brawler,High kick,1,4,EP Attack Power increases by 367 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,16,16
921510,Brawler,High kick,2,5,EP Attack Power increases by 416 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,19,16
921510,Brawler,High kick,2,6,EP Attack Power increases by 458 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,22,16
921510,Brawler,High kick,2,7,EP Attack Power increases by 494 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,25,16
921510,Brawler,High kick,2,8,EP Attack Power increases by 528 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,28,16
921510,Brawler,High kick,3,9,EP Attack Power increases by 560 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,31,16
921510,Brawler,High kick,3,10,EP Attack Power increases by 591 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,34,16
921510,Brawler,High kick,3,11,EP Attack Power increases by 621 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,37,16
921510,Brawler,High kick,3,12,EP Attack Power increases by 651 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,40,16
921510,Brawler,High kick,4,13,EP Attack Power increases by 681 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,43,16
921510,Brawler,High kick,4,14,EP Attack Power increases by 711 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,46,16
921510,Brawler,High kick,4,15,EP Attack Power increases by 741 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,49,16
921510,Brawler,High kick,4,16,EP Attack Power increases by 771 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,52,16
921510,Brawler,High kick,5,17,EP Attack Power increases by 801 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,55,16
921510,Brawler,High kick,5,18,EP Attack Power increases by 831 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,58,16
921510,Brawler,High kick,5,19,EP Attack Power increases by 861 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,61,16
921510,Brawler,High kick,5,20,EP Attack Power increases by 891 when successfully hitting knocked-down enemy. EP Attack Power triples when hitting knocked-down enemy with critical hit,64,16
921600,Brawler,Flip kick,1,1,EP Attack Power increases by 32,15,40
921600,Brawler,Flip kick,1,2,EP Attack Power increases by 62,17,40
